iso_code,continent,location,date,population,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million
CZE,Europe,Czechia,5/20/2020,10493990,8723,63,62.571,302,2,2.429,831.238,6.003,5.963,28.778,0.191,0.231,0.99,25,2.382,101,9.625,8,0.762,44,4.193
CZE,Europe,Czechia,5/21/2020,10493990,8798,75,65.857,307,5,2.571,838.385,7.147,6.276,29.255,0.476,0.245,0.98,23,2.192,101,9.625,8,0.762,47,4.479
CZE,Europe,Czechia,5/22/2020,10493990,8835,37,59.429,310,3,2.571,841.91,3.526,5.663,29.541,0.286,0.245,0.98,17,1.62,98,9.339,7,0.667,50,4.765
CZE,Europe,Czechia,5/23/2020,10493990,8896,61,60.286,312,2,2.571,847.723,5.813,5.745,29.731,0.191,0.245,0.99,18,1.715,93,8.862,6,0.572,49,4.669
CZE,Europe,Czechia,5/24/2020,10493990,8973,77,64,313,1,2.571,855.061,7.338,6.099,29.827,0.095,0.245,0.98,19,1.811,94,8.958,7,0.667,46,4.383
CZE,Europe,Czechia,5/25/2020,10493990,9038,65,70.429,314,1,2.429,861.255,6.194,6.711,29.922,0.095,0.231,0.97,18,1.715,91,8.672,4,0.381,40,3.812
CZE,Europe,Czechia,5/26/2020,10493990,9085,47,60.714,315,1,2.143,865.734,4.479,5.786,30.017,0.095,0.204,0.96,16,1.525,91,8.672,4,0.381,46,4.383
CZE,Europe,Czechia,5/27/2020,10493990,9137,52,59.143,316,1,2,870.689,4.955,5.636,30.112,0.095,0.191,0.95,16,1.525,86,8.195,3,0.286,45,4.288
CZE,Europe,Czechia,5/28/2020,10493990,9174,37,53.714,316,0,1.286,874.215,3.526,5.119,30.112,0,0.123,0.95,13,1.239,74,7.052,3,0.286,42,4.002
CZE,Europe,Czechia,5/29/2020,10493990,9228,54,56.143,318,2,1.143,879.36,5.146,5.35,30.303,0.191,0.109,0.96,12,1.144,71,6.766,4,0.381,39,3.716
CZE,Europe,Czechia,5/30/2020,10493990,9285,57,55.571,318,0,0.857,884.792,5.432,5.296,30.303,0,0.082,0.97,12,1.144,72,6.861,4,0.381,43,4.098
CZE,Europe,Czechia,5/31/2020,10493990,9319,34,49.429,318,0,0.714,888.032,3.24,4.71,30.303,0,0.068,0.98,11,1.048,70,6.67,3,0.286,39,3.716
CZE,Europe,Czechia,6/1/2020,10493990,9357,38,45.571,318,0,0.571,891.653,3.621,4.343,30.303,0,0.054,0.99,11,1.048,73,6.956,2,0.191,38,3.621
CZE,Europe,Czechia,6/2/2020,10493990,9391,34,43.714,320,2,0.714,894.893,3.24,4.166,30.494,0.191,0.068,1.01,9,0.858,75,7.147,2,0.191,33,3.145
CZE,Europe,Czechia,6/3/2020,10493990,9457,66,45.714,321,1,0.714,901.182,6.289,4.356,30.589,0.095,0.068,1.02,8,0.762,65,6.194,2,0.191,30,2.859
CZE,Europe,Czechia,6/4/2020,10493990,9531,74,51,322,1,0.857,908.234,7.052,4.86,30.684,0.095,0.082,1.02,8,0.762,60,5.718,3,0.286,30,2.859
CZE,Europe,Czechia,6/5/2020,10493990,9595,64,52.429,325,3,1,914.333,6.099,4.996,30.97,0.286,0.095,1.03,6,0.572,60,5.718,2,0.191,36,3.431
CZE,Europe,Czechia,6/6/2020,10493990,9631,36,49.429,325,0,1,917.763,3.431,4.71,30.97,0,0.095,1.04,8,0.762,59,5.622,2,0.191,32,3.049
CZE,Europe,Czechia,6/7/2020,10493990,9670,39,50.143,325,0,1,921.48,3.716,4.778,30.97,0,0.095,1.07,9,0.858,61,5.813,3,0.286,34,3.24
CZE,Europe,Czechia,6/8/2020,10493990,9731,61,53.429,326,1,1.143,927.293,5.813,5.091,31.065,0.095,0.109,1.08,9,0.858,60,5.718,3,0.286,32,3.049
CZE,Europe,Czechia,6/9/2020,10493990,9800,69,58.429,326,0,0.857,933.868,6.575,5.568,31.065,0,0.082,1.08,11,1.048,63,6.003,4,0.381,32,3.049
CZE,Europe,Czechia,6/10/2020,10493990,9855,55,56.857,327,1,0.857,939.109,5.241,5.418,31.161,0.095,0.082,1.08,12,1.144,66,6.289,5,0.476,38,3.621
CZE,Europe,Czechia,6/11/2020,10493990,9929,74,56.857,328,1,0.857,946.161,7.052,5.418,31.256,0.095,0.082,1.09,10,0.953,65,6.194,6,0.572,38,3.621
CZE,Europe,Czechia,6/12/2020,10493990,9994,65,57,329,1,0.571,952.355,6.194,5.432,31.351,0.095,0.054,1.1,11,1.048,69,6.575,6,0.572,37,3.526
CZE,Europe,Czechia,6/13/2020,10493990,10046,52,59.286,330,1,0.714,957.31,4.955,5.649,31.447,0.095,0.068,1.12,10,0.953,67,6.385,5,0.476,37,3.526
CZE,Europe,Czechia,6/14/2020,10493990,10099,53,61.286,330,0,0.714,962.36,5.051,5.84,31.447,0,0.068,1.13,11,1.048,68,6.48,5,0.476,39,3.716
CZE,Europe,Czechia,6/15/2020,10493990,10132,33,57.286,331,1,0.714,965.505,3.145,5.459,31.542,0.095,0.068,1.15,8,0.762,77,7.338,5,0.476,46,4.383
CZE,Europe,Czechia,6/16/2020,10493990,10172,40,53.143,332,1,0.857,969.317,3.812,5.064,31.637,0.095,0.082,1.17,4,0.381,78,7.433,4,0.381,49,4.669
CZE,Europe,Czechia,6/17/2020,10493990,10219,47,52,333,1,0.857,973.795,4.479,4.955,31.732,0.095,0.082,1.2,6,0.572,84,8.005,5,0.476,51,4.86
CZE,Europe,Czechia,6/18/2020,10493990,10271,52,48.857,334,1,0.857,978.751,4.955,4.656,31.828,0.095,0.082,1.25,8,0.762,83,7.909,5,0.476,54,5.146
CZE,Europe,Czechia,6/19/2020,10493990,10389,118,56.429,336,2,1,989.995,11.245,5.377,32.018,0.191,0.095,1.26,7,0.667,82,7.814,5,0.476,55,5.241
CZE,Europe,Czechia,6/20/2020,10493990,10516,127,67.143,337,1,1,1002.097,12.102,6.398,32.114,0.095,0.095,1.27,7,0.667,80,7.623,5,0.476,59,5.622
CZE,Europe,Czechia,6/21/2020,10493990,10559,43,65.714,338,1,1.143,1006.195,4.098,6.262,32.209,0.095,0.109,1.28,9,0.858,74,7.052,4,0.381,55,5.241
CZE,Europe,Czechia,6/22/2020,10493990,10610,51,68.286,339,1,1.143,1011.055,4.86,6.507,32.304,0.095,0.109,1.31,9,0.858,75,7.147,6,0.572,51,4.86
CZE,Europe,Czechia,6/23/2020,10493990,10674,64,71.714,340,1,1.143,1017.154,6.099,6.834,32.399,0.095,0.109,1.35,6,0.572,77,7.338,6,0.572,50,4.765
CZE,Europe,Czechia,6/24/2020,10493990,10763,89,77.714,340,0,1,1025.635,8.481,7.406,32.399,0,0.095,1.37,7,0.667,77,7.338,5,0.476,50,4.765
CZE,Europe,Czechia,6/25/2020,10493990,10890,127,88.429,344,4,1.429,1037.737,12.102,8.427,32.781,0.381,0.136,1.39,9,0.858,66,6.289,5,0.476,44,4.193
CZE,Europe,Czechia,6/26/2020,10493990,10983,93,84.857,344,0,1.143,1046.599,8.862,8.086,32.781,0,0.109,1.41,8,0.762,64,6.099,5,0.476,41,3.907
CZE,Europe,Czechia,6/27/2020,10493990,11152,169,90.857,345,1,1.143,1062.704,16.104,8.658,32.876,0.095,0.109,1.42,9,0.858,61,5.813,6,0.572,37,3.526
CZE,Europe,Czechia,6/28/2020,10493990,11412,260,121.857,346,1,1.143,1087.48,24.776,11.612,32.971,0.095,0.109,1.39,10,0.953,66,6.289,6,0.572,43,4.098
CZE,Europe,Czechia,6/29/2020,10493990,11717,305,158.143,346,0,1,1116.544,29.064,15.07,32.971,0,0.095,1.33,10,0.953,69,6.575,6,0.572,42,4.002
CZE,Europe,Czechia,6/30/2020,10493990,11918,201,177.714,346,0,0.857,1135.698,19.154,16.935,32.971,0,0.082,1.25,8,0.762,71,6.766,6,0.572,39,3.716
CZE,Europe,Czechia,7/1/2020,10493990,12067,149,186.286,347,1,1,1149.896,14.199,17.752,33.067,0.095,0.095,1.19,10,0.953,75,7.147,7,0.667,40,3.812
CZE,Europe,Czechia,7/2/2020,10493990,12158,91,181.143,347,0,0.429,1158.568,8.672,17.262,33.067,0,0.041,1.15,10,0.953,72,6.861,5,0.476,43,4.098
CZE,Europe,Czechia,7/3/2020,10493990,12292,134,187,348,1,0.571,1171.337,12.769,17.82,33.162,0.095,0.054,1.11,11,1.048,71,6.766,6,0.572,45,4.288
CZE,Europe,Czechia,7/4/2020,10493990,12433,141,183,348,0,0.429,1184.773,13.436,17.439,33.162,0,0.041,1.08,11,1.048,70,6.67,6,0.572,44,4.193
CZE,Europe,Czechia,7/5/2020,10493990,12554,121,163.143,350,2,0.571,1196.304,11.53,15.546,33.352,0.191,0.054,1.06,13,1.239,73,6.956,7,0.667,46,4.383
CZE,Europe,Czechia,7/6/2020,10493990,12631,77,130.571,352,2,0.857,1203.641,7.338,12.442,33.543,0.191,0.082,1.04,11,1.048,69,6.575,5,0.476,43,4.098
CZE,Europe,Czechia,7/7/2020,10493990,12682,51,109.143,353,1,1,1208.501,4.86,10.401,33.638,0.095,0.095,1.02,13,1.239,77,7.338,10,0.953,54,5.146
CZE,Europe,Czechia,7/8/2020,10493990,12801,119,104.857,353,0,0.857,1219.841,11.34,9.992,33.638,0,0.082,1.02,14,1.334,85,8.1,10,0.953,54,5.146
CZE,Europe,Czechia,7/9/2020,10493990,12932,131,110.571,353,0,0.857,1232.324,12.483,10.537,33.638,0,0.082,1.01,15,1.429,73,6.956,11,1.048,54,5.146
CZE,Europe,Czechia,7/10/2020,10493990,13037,105,106.429,354,1,0.857,1242.33,10.006,10.142,33.734,0.095,0.082,1.01,15,1.429,69,6.575,11,1.048,52,4.955
CZE,Europe,Czechia,7/11/2020,10493990,13178,141,106.429,354,0,0.857,1255.766,13.436,10.142,33.734,0,0.082,1.03,13,1.239,64,6.099,10,0.953,52,4.955
CZE,Europe,Czechia,7/12/2020,10493990,13232,54,96.857,354,0,0.571,1260.912,5.146,9.23,33.734,0,0.054,1.04,14,1.334,65,6.194,9,0.858,45,4.288
CZE,Europe,Czechia,7/13/2020,10493990,13292,60,94.429,355,1,0.429,1266.63,5.718,8.998,33.829,0.095,0.041,1.05,14,1.334,71,6.766,9,0.858,50,4.765
CZE,Europe,Czechia,7/14/2020,10493990,13358,66,96.571,356,1,0.429,1272.919,6.289,9.203,33.924,0.095,0.041,1.07,13,1.239,71,6.766,4,0.381,37,3.526
CZE,Europe,Czechia,7/15/2020,10493990,13463,105,94.571,358,2,0.714,1282.925,10.006,9.012,34.115,0.191,0.068,1.1,12,1.144,80,7.623,2,0.191,41,3.907
CZE,Europe,Czechia,7/16/2020,10493990,13600,137,95.429,358,0,0.714,1295.98,13.055,9.094,34.115,0,0.068,1.12,14,1.334,76,7.242,3,0.286,42,4.002
CZE,Europe,Czechia,7/17/2020,10493990,13738,138,100.143,358,0,0.571,1309.13,13.15,9.543,34.115,0,0.054,1.15,13,1.239,74,7.052,2,0.191,43,4.098
CZE,Europe,Czechia,7/18/2020,10493990,13867,129,98.429,360,2,0.857,1321.423,12.293,9.38,34.305,0.191,0.082,1.17,12,1.144,74,7.052,2,0.191,51,4.86
CZE,Europe,Czechia,7/19/2020,10493990,13979,112,106.714,360,0,0.857,1332.096,10.673,10.169,34.305,0,0.082,1.2,14,1.334,74,7.052,3,0.286,52,4.955
CZE,Europe,Czechia,7/20/2020,10493990,14070,91,111.143,361,1,0.857,1340.767,8.672,10.591,34.401,0.095,0.082,1.23,14,1.334,71,6.766,3,0.286,48,4.574
CZE,Europe,Czechia,7/21/2020,10493990,14238,168,125.714,361,0,0.714,1356.777,16.009,11.98,34.401,0,0.068,1.25,13,1.239,78,7.433,3,0.286,58,5.527
CZE,Europe,Czechia,7/22/2020,10493990,14446,208,140.429,363,2,0.714,1376.597,19.821,13.382,34.591,0.191,0.068,1.25,12,1.144,92,8.767,3,0.286,63,6.003
CZE,Europe,Czechia,7/23/2020,10493990,14691,245,155.857,365,2,1,1399.944,23.347,14.852,34.782,0.191,0.095,1.25,14,1.334,91,8.672,2,0.191,68,6.48
CZE,Europe,Czechia,7/24/2020,10493990,14922,231,169.143,366,1,1.143,1421.957,22.013,16.118,34.877,0.095,0.109,1.24,15,1.429,94,8.958,3,0.286,70,6.67
CZE,Europe,Czechia,7/25/2020,10493990,15200,278,190.429,369,3,1.286,1448.448,26.491,18.146,35.163,0.286,0.123,1.23,14,1.334,92,8.767,3,0.286,68,6.48
CZE,Europe,Czechia,7/26/2020,10493990,15332,132,193.286,371,2,1.571,1461.027,12.579,18.419,35.354,0.191,0.15,1.22,14,1.334,91,8.672,3,0.286,69,6.575
CZE,Europe,Czechia,7/27/2020,10493990,15446,114,196.571,372,1,1.571,1471.89,10.863,18.732,35.449,0.095,0.15,1.21,16,1.525,109,10.387,5,0.476,87,8.29
CZE,Europe,Czechia,7/28/2020,10493990,15641,195,200.429,374,2,1.857,1490.472,18.582,19.099,35.639,0.191,0.177,1.2,16,1.525,114,10.863,5,0.476,88,8.386
CZE,Europe,Czechia,7/29/2020,10493990,15919,278,210.429,376,2,1.857,1516.964,26.491,20.052,35.83,0.191,0.177,1.19,18,1.715,116,11.054,6,0.572,87,8.29
CZE,Europe,Czechia,7/30/2020,10493990,16195,276,214.857,378,2,1.857,1543.264,26.301,20.474,36.021,0.191,0.177,1.17,18,1.715,117,11.149,6,0.572,91,8.672
CZE,Europe,Czechia,7/31/2020,10493990,16450,255,218.286,380,2,2,1567.564,24.3,20.801,36.211,0.191,0.191,1.15,17,1.62,114,10.863,6,0.572,96,9.148
CZE,Europe,Czechia,8/1/2020,10493990,16682,232,211.714,382,2,1.857,1589.672,22.108,20.175,36.402,0.191,0.177,1.14,15,1.429,116,11.054,6,0.572,98,9.339
CZE,Europe,Czechia,8/2/2020,10493990,16808,126,210.857,384,2,1.857,1601.679,12.007,20.093,36.592,0.191,0.177,1.13,15,1.429,109,10.387,5,0.476,96,9.148
CZE,Europe,Czechia,8/3/2020,10493990,16909,101,209,386,2,2,1611.303,9.625,19.916,36.783,0.191,0.191,1.13,14,1.334,113,10.768,4,0.381,87,8.29
CZE,Europe,Czechia,8/4/2020,10493990,17117,208,210.857,388,2,2,1631.124,19.821,20.093,36.974,0.191,0.191,1.13,14,1.334,115,10.959,6,0.572,88,8.386
CZE,Europe,Czechia,8/5/2020,10493990,17404,287,212.143,390,2,2,1658.473,27.349,20.216,37.164,0.191,0.191,1.12,15,1.429,110,10.482,6,0.572,81,7.719
CZE,Europe,Czechia,8/6/2020,10493990,17645,241,207.143,391,1,1.857,1681.439,22.966,19.739,37.259,0.095,0.177,1.12,15,1.429,105,10.006,5,0.476,70,6.67
CZE,Europe,Czechia,8/7/2020,10493990,17862,217,201.714,392,1,1.714,1702.117,20.679,19.222,37.355,0.095,0.163,1.12,17,1.62,106,10.101,6,0.572,70,6.67
CZE,Europe,Czechia,8/8/2020,10493990,18184,322,214.571,392,0,1.429,1732.801,30.684,20.447,37.355,0,0.136,1.12,12,1.144,104,9.91,7,0.667,71,6.766
CZE,Europe,Czechia,8/9/2020,10493990,18357,173,221.286,392,0,1.143,1749.287,16.486,21.087,37.355,0,0.109,1.12,20,1.906,107,10.196,13,1.239,85,8.1
CZE,Europe,Czechia,8/10/2020,10493990,18479,122,224.286,393,1,1,1760.913,11.626,21.373,37.45,0.095,0.095,1.12,22,2.096,113,10.768,13,1.239,84,8.005
CZE,Europe,Czechia,8/11/2020,10493990,18620,141,214.714,393,0,0.714,1774.349,13.436,20.461,37.45,0,0.068,1.13,21,2.001,110,10.482,12,1.144,81,7.719
CZE,Europe,Czechia,8/12/2020,10493990,18910,290,215.143,395,2,0.714,1801.984,27.635,20.502,37.641,0.191,0.068,1.13,22,2.096,101,9.625,13,1.239,84,8.005
CZE,Europe,Czechia,8/13/2020,10493990,19200,290,222.143,395,0,0.571,1829.619,27.635,21.169,37.641,0,0.054,1.13,23,2.192,106,10.101,16,1.525,98,9.339
CZE,Europe,Czechia,8/14/2020,10493990,19532,332,238.571,396,1,0.571,1861.256,31.637,22.734,37.736,0.095,0.054,1.13,22,2.096,113,10.768,15,1.429,107,10.196
CZE,Europe,Czechia,8/15/2020,10493990,19824,292,234.286,398,2,0.857,1889.081,27.825,22.326,37.926,0.191,0.082,1.14,21,2.001,103,9.815,15,1.429,109,10.387
CZE,Europe,Czechia,8/16/2020,10493990,20021,197,237.714,400,2,1.143,1907.854,18.773,22.652,38.117,0.191,0.109,1.14,21,2.001,101,9.625,9,0.858,103,9.815
CZE,Europe,Czechia,8/17/2020,10493990,20142,121,237.571,402,2,1.286,1919.384,11.53,22.639,38.308,0.191,0.123,1.15,22,2.096,113,10.768,9,0.858,109,10.387
CZE,Europe,Czechia,8/18/2020,10493990,20333,191,244.714,406,4,1.857,1937.585,18.201,23.319,38.689,0.381,0.177,1.16,25,2.382,103,9.815,9,0.858,105,10.006
CZE,Europe,Czechia,8/19/2020,10493990,20614,281,243.429,406,0,1.571,1964.362,26.777,23.197,38.689,0,0.15,1.17,27,2.573,108,10.292,8,0.762,107,10.196
CZE,Europe,Czechia,8/20/2020,10493990,20929,315,247,409,3,2,1994.38,30.017,23.537,38.975,0.286,0.191,1.19,26,2.478,116,11.054,6,0.572,113,10.768
CZE,Europe,Czechia,8/21/2020,10493990,21175,246,234.714,412,3,2.286,2017.822,23.442,22.367,39.261,0.286,0.218,1.2,24,2.287,119,11.34,9,0.858,116,11.054
CZE,Europe,Czechia,8/22/2020,10493990,21682,507,265.429,415,3,2.429,2066.135,48.313,25.293,39.546,0.286,0.231,1.21,26,2.478,124,11.816,8,0.762,124,11.816
CZE,Europe,Czechia,8/23/2020,10493990,21916,234,270.714,415,0,2.143,2088.433,22.298,25.797,39.546,0,0.204,1.22,29,2.763,128,12.197,8,0.762,128,12.197
CZE,Europe,Czechia,8/24/2020,10493990,22052,136,272.857,418,3,2.286,2101.393,12.96,26.001,39.832,0.286,0.218,1.23,33,3.145,129,12.293,12,1.144,125,11.912
CZE,Europe,Czechia,8/25/2020,10493990,22311,259,282.571,419,1,1.857,2126.074,24.681,26.927,39.928,0.095,0.177,1.25,29,2.763,131,12.483,11,1.048,137,13.055
CZE,Europe,Czechia,8/26/2020,10493990,22678,367,294.857,421,2,2.143,2161.046,34.972,28.098,40.118,0.191,0.204,1.26,31,2.954,136,12.96,12,1.144,142,13.532
CZE,Europe,Czechia,8/27/2020,10493990,23075,397,306.571,422,1,1.857,2198.878,37.831,29.214,40.213,0.095,0.177,1.27,34,3.24,147,14.008,12,1.144,145,13.817
CZE,Europe,Czechia,8/28/2020,10493990,23425,350,321.429,422,0,1.429,2232.23,33.352,30.63,40.213,0,0.136,1.3,37,3.526,156,14.866,10,0.953,144,13.722
CZE,Europe,Czechia,8/29/2020,10493990,23910,485,318.286,422,0,1,2278.447,46.217,30.33,40.213,0,0.095,1.32,37,3.526,155,14.77,15,1.429,137,13.055
CZE,Europe,Czechia,8/30/2020,10493990,24231,321,330.714,425,3,1.429,2309.036,30.589,31.515,40.499,0.286,0.136,1.35,39,3.716,154,14.675,18,1.715,139,13.246
CZE,Europe,Czechia,8/31/2020,10493990,24507,276,350.714,426,1,1.143,2335.337,26.301,33.42,40.595,0.095,0.109,1.36,40,3.812,171,16.295,16,1.525,150,14.294
CZE,Europe,Czechia,9/1/2020,10493990,24764,257,350.429,427,1,1.143,2359.827,24.49,33.393,40.69,0.095,0.109,1.39,45,4.288,178,16.962,21,2.001,154,14.675
CZE,Europe,Czechia,9/2/2020,10493990,25262,498,369.143,428,1,1,2407.283,47.456,35.177,40.785,0.095,0.095,1.42,49,4.669,180,17.153,23,2.192,154,14.675
CZE,Europe,Czechia,9/3/2020,10493990,25908,646,404.714,428,0,0.857,2468.842,61.559,38.566,40.785,0,0.082,1.44,46,4.383,195,18.582,29,2.763,168,16.009
CZE,Europe,Czechia,9/4/2020,10493990,26586,678,451.571,432,4,1.429,2533.45,64.608,43.031,41.166,0.381,0.136,1.46,51,4.86,207,19.726,31,2.954,184,17.534
CZE,Europe,Czechia,9/5/2020,10493990,27384,798,496.286,435,3,1.857,2609.494,76.044,47.292,41.452,0.286,0.177,1.47,49,4.669,209,19.916,28,2.668,208,19.821
CZE,Europe,Czechia,9/6/2020,10493990,27889,505,522.571,440,5,2.143,2657.616,48.123,49.797,41.929,0.476,0.204,1.5,52,4.955,220,20.964,29,2.763,214,20.393
CZE,Europe,Czechia,9/7/2020,10493990,28299,410,541.714,443,3,2.429,2696.686,39.07,51.621,42.215,0.286,0.231,1.52,53,5.051,256,24.395,30,2.859,241,22.966
CZE,Europe,Czechia,9/8/2020,10493990,28864,565,585.714,445,2,2.571,2750.527,53.84,55.814,42.405,0.191,0.245,1.54,50,4.765,253,24.109,28,2.668,248,23.633
CZE,Europe,Czechia,9/9/2020,10493990,30026,1162,680.571,450,5,3.143,2861.257,110.73,64.853,42.882,0.476,0.299,1.55,55,5.241,266,25.348,32,3.049,278,26.491
CZE,Europe,Czechia,9/10/2020,10493990,31184,1158,753.714,453,3,3.571,2971.606,110.349,71.823,43.168,0.286,0.34,1.55,58,5.527,272,25.92,26,2.478,276,26.301
CZE,Europe,Czechia,9/11/2020,10493990,32569,1385,854.714,458,5,3.714,3103.586,131.98,81.448,43.644,0.476,0.354,1.55,62,5.908,310,29.541,28,2.668,300,28.588
CZE,Europe,Czechia,9/12/2020,10493990,34012,1443,946.857,461,3,3.714,3241.093,137.507,90.229,43.93,0.286,0.354,1.55,57,5.432,283,26.968,31,2.954,295,28.111
CZE,Europe,Czechia,9/13/2020,10493990,35550,1538,1094.429,467,6,3.857,3387.653,146.56,104.291,44.502,0.572,0.368,1.54,63,6.003,305,29.064,34,3.24,327,31.161
CZE,Europe,Czechia,9/14/2020,10493990,36343,793,1149.143,472,5,4.143,3463.22,75.567,109.505,44.978,0.476,0.395,1.53,70,6.67,339,32.304,36,3.431,332,31.637
CZE,Europe,Czechia,9/15/2020,10493990,37371,1028,1215.286,478,6,4.714,3561.181,97.961,115.808,45.55,0.572,0.449,1.52,70,6.67,369,35.163,44,4.193,391,37.259
CZE,Europe,Czechia,9/16/2020,10493990,39048,1677,1288.857,488,10,5.429,3720.987,159.806,122.819,46.503,0.953,0.517,1.51,74,7.052,399,38.022,43,4.098,420,40.023
CZE,Europe,Czechia,9/17/2020,10493990,41183,2135,1428.429,495,7,6,3924.437,203.45,136.119,47.17,0.667,0.572,1.49,81,7.719,495,47.17,55,5.241,530,50.505
CZE,Europe,Czechia,9/18/2020,10493990,44311,3128,1677.429,502,7,6.286,4222.512,298.075,159.847,47.837,0.667,0.599,1.46,98,9.339,525,50.029,63,6.003,564,53.745
CZE,Europe,Czechia,9/19/2020,10493990,46424,2113,1773.143,514,12,7.571,4423.865,201.353,168.967,48.98,1.144,0.722,1.44,112,10.673,508,48.409,74,7.052,618,58.891
CZE,Europe,Czechia,9/20/2020,10493990,48470,2046,1845.714,522,8,7.857,4618.834,194.969,175.883,49.743,0.762,0.749,1.41,122,11.626,532,50.696,79,7.528,633,60.32
CZE,Europe,Czechia,9/21/2020,10493990,49454,984,1873,528,6,8,4712.602,93.768,178.483,50.315,0.572,0.762,1.39,144,13.722,613,58.414,88,8.386,690,65.752
CZE,Europe,Czechia,9/22/2020,10493990,50932,1478,1937.286,543,15,9.286,4853.445,140.843,184.609,51.744,1.429,0.885,1.37,137,13.055,638,60.797,94,8.958,723,68.897
CZE,Europe,Czechia,9/23/2020,10493990,53325,2393,2039.571,553,10,9.286,5081.48,228.035,194.356,52.697,0.953,0.885,1.36,147,14.008,711,67.753,105,10.006,800,76.234
CZE,Europe,Czechia,9/24/2020,10493990,55633,2308,2064.286,575,22,11.429,5301.415,219.935,196.711,54.793,2.096,1.089,1.35,157,14.961,769,73.28,110,10.482,811,77.282
CZE,Europe,Czechia,9/25/2020,10493990,58542,2909,2033,585,10,11.857,5578.622,277.206,193.73,55.746,0.953,1.13,1.33,158,15.056,825,78.616,112,10.673,855,81.475
CZE,Europe,Czechia,9/26/2020,10493990,61494,2952,2152.857,595,10,11.571,5859.926,281.304,205.151,56.699,0.953,1.103,1.33,163,15.533,797,75.948,114,10.863,888,84.62
CZE,Europe,Czechia,9/27/2020,10493990,63478,1984,2144,611,16,12.714,6048.986,189.061,204.307,58.224,1.525,1.212,1.32,178,16.962,823,78.426,114,10.863,950,90.528
CZE,Europe,Czechia,9/28/2020,10493990,64786,1308,2190.286,627,16,14.143,6173.629,124.643,208.718,59.748,1.525,1.348,1.32,191,18.201,845,80.522,124,11.816,942,89.766
CZE,Europe,Czechia,9/29/2020,10493990,66072,1286,2162.857,638,11,13.571,6296.175,122.546,206.104,60.797,1.048,1.293,1.32,197,18.773,998,95.102,122,11.626,1036,98.723
CZE,Europe,Czechia,9/30/2020,10493990,68043,1971,2102.571,659,21,15.143,6483.997,187.822,200.36,62.798,2.001,1.443,1.34,196,18.677,1062,101.201,130,12.388,1103,105.108
CZE,Europe,Czechia,10/1/2020,10493990,70968,2925,2190.714,675,16,14.286,6762.728,278.731,208.759,64.323,1.525,1.361,1.36,219,20.869,1164,110.921,143,13.627,1167,111.207
CZE,Europe,Czechia,10/2/2020,10493990,74475,3507,2276.143,704,29,17,7096.919,334.191,216.9,67.086,2.763,1.62,1.37,225,21.441,1241,118.258,148,14.103,1259,119.973
CZE,Europe,Czechia,10/3/2020,10493990,78273,3798,2397,725,21,18.571,7458.841,361.921,228.416,69.087,2.001,1.77,1.39,254,24.204,1209,115.209,166,15.819,1304,124.262
CZE,Europe,Czechia,10/4/2020,10493990,80830,2557,2478.857,738,13,18.143,7702.504,243.663,236.217,70.326,1.239,1.729,1.41,268,25.538,1281,122.07,182,17.343,1363,129.884
CZE,Europe,Czechia,10/5/2020,10493990,82673,1843,2555.286,773,35,20.857,7878.128,175.624,243.5,73.661,3.335,1.988,1.43,282,26.873,1488,141.795,198,18.868,1593,151.801
CZE,Europe,Czechia,10/6/2020,10493990,85799,3126,2818.143,802,29,23.429,8176.013,297.885,268.548,76.425,2.763,2.233,1.45,316,30.112,1633,155.613,232,22.108,1708,162.76
CZE,Europe,Czechia,10/7/2020,10493990,90264,4465,3174.429,840,38,25.857,8601.495,425.482,302.5,80.046,3.621,2.464,1.46,346,32.971,1785,170.097,261,24.871,1854,176.673
CZE,Europe,Czechia,10/8/2020,10493990,95612,5348,3520.571,891,51,30.857,9111.12,509.625,335.485,84.906,4.86,2.94,1.47,358,34.115,1956,186.392,262,24.967,2016,192.11
CZE,Europe,Czechia,10/9/2020,10493990,101016,5404,3791.571,917,26,30.429,9626.081,514.961,361.309,87.383,2.478,2.9,1.48,389,37.069,2149,204.784,284,27.063,2182,207.929
CZE,Europe,Czechia,10/10/2020,10493990,109640,8624,4481,978,61,36.143,10447.885,821.804,427.006,93.196,5.813,3.444,1.47,420,40.023,2168,206.594,288,27.444,2324,221.46
CZE,Europe,Czechia,10/11/2020,10493990,114288,4648,4779.714,1031,53,41.857,10890.805,442.92,455.472,98.247,5.051,3.989,1.47,411,39.165,2220,211.55,292,27.825,2403,228.988
CZE,Europe,Czechia,10/12/2020,10493990,117399,3111,4960.857,1074,43,43,11187.261,296.455,472.733,102.344,4.098,4.098,1.47,435,41.452,2579,245.76,307,29.255,2621,249.762
CZE,Europe,Czechia,10/13/2020,10493990,121718,4319,5131.286,1144,70,48.857,11598.829,411.569,488.974,109.015,6.67,4.656,1.47,452,43.072,2692,256.528,315,30.017,2797,266.534
