iso_code,continent,location,date,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
ZWE,Africa,Zimbabwe,1/5/2022,1734918.0,6885.0,108.476,0.43,5848.0,0.366,0.2811,3.6,tests performed,7324034.0,4148268.0,3161788.0,13978.0,16622.0,12156.0,44.88,25.42,19.37,0.09,745.0,5107.0,0.031,47.22,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.571
ZWE,Africa,Zimbabwe,1/6/2022,1740966.0,6048.0,108.854,0.378,5698.0,0.356,0.2119,4.7,tests performed,7339109.0,4154155.0,3169778.0,15176.0,15075.0,12463.0,44.97,25.45,19.42,0.09,764.0,5101.0,0.031,47.22,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.571
ZWE,Africa,Zimbabwe,1/7/2022,1747689.0,6723.0,109.275,0.42,5780.0,0.361,0.1983,5.0,tests performed,7355717.0,4160978.0,3177691.0,17048.0,16608.0,12989.0,45.07,25.5,19.47,0.1,796.0,5229.0,0.032,47.22,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.571
ZWE,Africa,Zimbabwe,1/8/2022,1752582.0,4893.0,109.581,0.306,5965.0,0.373,0.1845,5.4,tests performed,7364450.0,4165098.0,3181809.0,17543.0,8733.0,12602.0,45.12,25.52,19.5,0.11,772.0,4981.0,0.031,47.22,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.571
ZWE,Africa,Zimbabwe,1/9/2022,1756824.0,4242.0,109.846,0.265,6164.0,0.385,0.1785,5.6,tests performed,7373616.0,4168084.0,3186507.0,19025.0,9166.0,12119.0,45.18,25.54,19.52,0.12,743.0,4992.0,0.031,47.22,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.571
ZWE,Africa,Zimbabwe,1/10/2022,1761809.0,4985.0,110.158,0.312,5851.0,0.366,0.1688,5.9,tests performed,7384665.0,4172365.0,3192282.0,20018.0,11049.0,12609.0,45.25,25.57,19.56,0.12,773.0,5113.0,0.031,54.63,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.571
ZWE,Africa,Zimbabwe,1/11/2022,1769473.0,7664.0,110.637,0.479,5920.0,0.37,0.1284,7.8,tests performed,7394596.0,4176673.0,3197065.0,20858.0,9931.0,12455.0,45.31,25.59,19.59,0.13,763.0,5034.0,0.031,54.63,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.571
ZWE,Africa,Zimbabwe,1/12/2022,1775539.0,6066.0,111.016,0.379,5803.0,0.363,0.1323,7.6,tests performed,7415409.0,4183671.0,3207302.0,24436.0,20813.0,13054.0,45.44,25.63,19.65,0.15,800.0,5058.0,0.031,54.63,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.571
ZWE,Africa,Zimbabwe,1/13/2022,1783554.0,8015.0,111.517,0.501,6084.0,0.38,0.1152,8.7,tests performed,7436533.0,4193044.0,3216251.0,27238.0,21124.0,13918.0,45.57,25.69,19.71,0.17,853.0,5556.0,0.034,54.63,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.571
ZWE,Africa,Zimbabwe,1/14/2022,1790026.0,6472.0,111.922,0.405,6048.0,0.378,0.1029,9.7,tests performed,7453806.0,4199491.0,3224557.0,29758.0,17273.0,14013.0,45.67,25.73,19.76,0.18,859.0,5502.0,0.034,54.63,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.571
ZWE,Africa,Zimbabwe,1/15/2022,1793861.0,3835.0,112.162,0.24,5897.0,0.369,0.0901,11.1,tests performed,7464290.0,4204134.0,3228685.0,31471.0,10484.0,14263.0,45.74,25.76,19.78,0.19,874.0,5577.0,0.034,54.63,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.571
ZWE,Africa,Zimbabwe,1/16/2022,1797034.0,3173.0,112.36,0.198,5744.0,0.359,0.1035,9.7,tests performed,7470789.0,4206370.0,3232115.0,32304.0,6499.0,13882.0,45.78,25.77,19.8,0.2,851.0,5469.0,0.034,54.63,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.571
ZWE,Africa,Zimbabwe,1/17/2022,1801033.0,3999.0,112.61,0.25,5603.0,0.35,0.0882,11.3,tests performed,7480489.0,4210000.0,3236076.0,34413.0,9700.0,13689.0,45.83,25.8,19.83,0.21,839.0,5376.0,0.033,54.63,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.571
ZWE,Africa,Zimbabwe,1/18/2022,1805832.0,4799.0,112.91,0.3,5194.0,0.325,0.0952,10.5,tests performed,7495033.0,4216112.0,3242407.0,36514.0,14544.0,14348.0,45.92,25.83,19.87,0.22,879.0,5634.0,0.035,54.63,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.571
ZWE,Africa,Zimbabwe,1/19/2022,1811854.0,6022.0,113.287,0.377,5188.0,0.324,0.0676,14.8,tests performed,7511557.0,4223110.0,3249443.0,39004.0,16524.0,13735.0,46.03,25.88,19.91,0.24,842.0,5634.0,0.035,54.63,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.571
ZWE,Africa,Zimbabwe,1/20/2022,1816276.0,4422.0,113.563,0.276,4675.0,0.292,0.0754,13.3,tests performed,7524459.0,4228652.0,3254580.0,41227.0,12902.0,12561.0,46.1,25.91,19.94,0.25,770.0,5087.0,0.031,54.63,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.571
ZWE,Africa,Zimbabwe,1/21/2022,1820253.0,3977.0,113.812,0.249,4318.0,0.27,0.0769,13.0,tests performed,7542598.0,4234640.0,3262242.0,45716.0,18139.0,12685.0,46.22,25.95,19.99,0.28,777.0,5021.0,0.031,54.63,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.571
ZWE,Africa,Zimbabwe,1/22/2022,1822879.0,2626.0,113.976,0.164,4145.0,0.259,0.0876,11.4,tests performed,7554445.0,4239537.0,3267249.0,47659.0,11847.0,12879.0,46.29,25.98,20.02,0.29,789.0,5058.0,0.031,54.63,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.571
ZWE,Africa,Zimbabwe,1/23/2022,1824420.0,1541.0,114.072,0.096,3912.0,0.245,0.0795,12.6,tests performed,7561349.0,4242647.0,3270256.0,48446.0,6904.0,12937.0,46.33,26.0,20.04,0.3,793.0,5182.0,0.032,54.63,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.571
ZWE,Africa,Zimbabwe,1/24/2022,1829333.0,4913.0,114.38,0.307,4043.0,0.253,0.0735,13.6,tests performed,7567550.0,4245063.0,3272922.0,49565.0,6201.0,12437.0,46.37,26.01,20.05,0.3,762.0,5009.0,0.031,54.63,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.571
ZWE,Africa,Zimbabwe,1/25/2022,1832426.0,3093.0,114.573,0.193,3799.0,0.238,0.0871,11.5,tests performed,7577954.0,4248576.0,3276998.0,52380.0,10404.0,11846.0,46.43,26.03,20.08,0.32,726.0,4638.0,0.028,54.63,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.571
ZWE,Africa,Zimbabwe,1/26/2022,1836112.0,3686.0,114.803,0.23,3465.0,0.217,0.0848,11.8,tests performed,7588058.0,4252654.0,3281016.0,54388.0,10104.0,10929.0,46.49,26.06,20.1,0.33,670.0,4221.0,0.026,54.63,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.571
ZWE,Africa,Zimbabwe,1/27/2022,1839994.0,3882.0,115.046,0.243,3388.0,0.212,0.0651,15.4,tests performed,7597513.0,4257075.0,3285799.0,54639.0,9455.0,10436.0,46.55,26.08,20.13,0.33,639.0,4060.0,0.025,54.63,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.571
ZWE,Africa,Zimbabwe,1/28/2022,1843554.0,3560.0,115.269,0.223,3329.0,0.208,0.0589,17.0,tests performed,7614008.0,4263356.0,3291257.0,59395.0,16495.0,10201.0,46.65,26.12,20.17,0.36,625.0,4102.0,0.025,54.63,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.571
ZWE,Africa,Zimbabwe,1/29/2022,1846102.0,2548.0,115.428,0.159,3318.0,0.207,0.0532,18.8,tests performed,7621548.0,4266023.0,3294764.0,60761.0,7540.0,9586.0,46.7,26.14,20.19,0.37,587.0,3784.0,0.023,53.32,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.571
ZWE,Africa,Zimbabwe,1/30/2022,1847103.0,1001.0,115.491,0.063,3240.0,0.203,0.0532,18.8,tests performed,7625244.0,4267826.0,3296364.0,61054.0,3696.0,9128.0,46.72,26.15,20.2,0.37,559.0,3597.0,0.022,53.32,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.571
